,vid_id,ad_view
3302,VID_16782,15.266
3303,VID_11460,5.86
3304,VID_2282,1270.504
3305,VID_18812,550.228
3306,VID_5238,56.506
3307,VID_12704,303.212
3308,VID_20650,15.672
3309,VID_16174,3623.626
3310,VID_14138,23.318
3311,VID_12719,6.408
3312,VID_10122,634.022
3313,VID_14697,5882.376
3314,VID_9677,11.246
3315,VID_22686,8.198
3316,VID_227,10.672
3317,VID_20507,294.186
3318,VID_21682,32562.85
3319,VID_18441,222.656
3320,VID_997,5.47
3321,VID_12706,13.536
3322,VID_6173,11.19
3323,VID_21501,617.056
3324,VID_2809,52.55
3325,VID_569,428.174
3326,VID_3634,2001.064
3327,VID_3499,928.208
3328,VID_6096,50.25
3329,VID_14238,1262.4
3330,VID_19675,1876.716
3331,VID_9330,9.356
3332,VID_22198,1991.846
3333,VID_12804,11.796
3334,VID_16080,5.068
3335,VID_7748,9.78
3336,VID_19263,97.986
3337,VID_10277,22989.67
3338,VID_20198,950.438
3339,VID_3822,530.44
3340,VID_8761,196.48
3341,VID_6759,6.932
3342,VID_3481,22.036
3343,VID_3094,415.656
3344,VID_16566,2660.928
3345,VID_4441,1379.01
3346,VID_3951,673.648
3347,VID_21843,4247.928
3348,VID_23364,2684.778
3349,VID_5251,199.14
3350,VID_1948,498.638
3351,VID_3991,2762.436
3352,VID_7826,27.726
3353,VID_13676,11.594
3354,VID_18637,5590.314
3355,VID_21061,2679.312
3356,VID_6547,3.482
3357,VID_16425,762.686
3358,VID_17266,55.234
3359,VID_19690,2349.206
3360,VID_14158,7843.784
3361,VID_602,975.348
3362,VID_13360,198.542
3363,VID_17387,190.128
3364,VID_4906,367.436
3365,VID_22885,24.95
3366,VID_23683,580.148
3367,VID_19725,14.596
3368,VID_22041,12.796
3369,VID_5019,597.768
3370,VID_1377,170.128
3371,VID_1679,37.414
3372,VID_9286,183.452
3373,VID_19304,196.484
3374,VID_666,396.262
3375,VID_10349,13.708
3376,VID_1774,1853.094
3377,VID_12371,17.148
3378,VID_4103,16.36
3379,VID_6527,202.016
3380,VID_11443,253.742
3381,VID_15490,390.022
3382,VID_18734,1097.772
3383,VID_4333,11.458
3384,VID_22923,85.434
3385,VID_15571,1564.744
3386,VID_7233,97551.076
3387,VID_9733,818.582
3388,VID_4723,779.964
3389,VID_14095,10181.57
3390,VID_10131,3249.422
3391,VID_4768,2105.288
3392,VID_7168,45.814
3393,VID_18644,24838.72
3394,VID_17176,1623.672
3395,VID_16331,9.618
3396,VID_9298,189.406
3397,VID_13873,222.244
3398,VID_13295,521.558
3399,VID_11572,1936.6
3400,VID_10995,2399.51
3401,VID_20031,9.476
3402,VID_14996,865.206
3403,VID_22893,26.29
3404,VID_21296,950.398
3405,VID_20277,36.784
3406,VID_14778,20.656
3407,VID_383,11.562
3408,VID_5827,1596.328
3409,VID_7558,82.934
3410,VID_18015,1820.726
3411,VID_18744,1014.21
3412,VID_16266,299.266
3413,VID_17175,1926.634
3414,VID_17805,2360.11
3415,VID_3720,1604.61
3416,VID_20491,11338.392
3417,VID_2711,1395.39
3418,VID_10991,733.364
3419,VID_23563,6468.712
3420,VID_353,641.378
3421,VID_23165,1523.256
3422,VID_7300,4.69
3423,VID_6710,36.986
3424,VID_5196,185801.954
3425,VID_3730,19.012
3426,VID_20785,3038.41
3427,VID_19781,10.51
3428,VID_10146,993.866
3429,VID_2518,3497.556
3430,VID_840,230.086
3431,VID_4430,121.356
3432,VID_16996,66.756
3433,VID_22936,3557.824
3434,VID_22504,27330.138
3435,VID_3750,20.364
3436,VID_3658,1584.114
3437,VID_22971,1172.694
3438,VID_15236,77.542
3439,VID_22486,12768.808
3440,VID_13954,5330.676
3441,VID_8058,10.11
3442,VID_663,531.53
3443,VID_3814,37.146
3444,VID_9198,7.842
3445,VID_19863,16.898
3446,VID_13398,196.782
3447,VID_17862,21.728
3448,VID_7718,11869.374
3449,VID_15516,83.378
3450,VID_2296,2956.076
3451,VID_22055,12.274
3452,VID_22459,936.966
3453,VID_16854,14.784
3454,VID_8197,1416.284
3455,VID_21952,14.418
3456,VID_10129,618.5
3457,VID_3566,17422.53
3458,VID_6817,207.072
3459,VID_19260,7.708
3460,VID_20553,27.592
3461,VID_22496,3530.642
3462,VID_12450,196.374
3463,VID_14239,32.204
3464,VID_16804,14.476
3465,VID_6521,3898.016
3466,VID_5102,7917.556
3467,VID_16722,18.83
3468,VID_18580,2159.822
3469,VID_4212,225.328
3470,VID_1783,2487.734
3471,VID_12206,1331.674
3472,VID_21552,1437.45
3473,VID_6166,15.78
3474,VID_22473,15282.06
3475,VID_10843,2353.728
3476,VID_7934,2571.288
3477,VID_6887,521.796
3478,VID_3994,12.894
3479,VID_14111,16057.884
3480,VID_12425,11.716
3481,VID_2705,1031.474
3482,VID_22460,1744.782
3483,VID_21443,8.196
3484,VID_13458,1059.858
3485,VID_16706,210.116
3486,VID_11203,10.12
3487,VID_4415,886.354
3488,VID_14218,391.016
3489,VID_19113,17.35
3490,VID_19213,222.346
3491,VID_19265,789.364
3492,VID_2584,528.986
3493,VID_5236,372.448
3494,VID_1018,185.588
3495,VID_17894,32.742
3496,VID_9637,528.638
3497,VID_22287,117.398
3498,VID_13596,2162.08
3499,VID_6944,2359.882
3500,VID_2778,93.604
3501,VID_3200,4.422
3502,VID_11241,3794.46
3503,VID_5901,522.728
3504,VID_14375,1756.57
3505,VID_99,10.476
3506,VID_2899,874.686
3507,VID_10190,1526.858
3508,VID_813,824.446
3509,VID_14452,14.322
3510,VID_369,504.814
3511,VID_23168,436.588
3512,VID_5106,784.978
3513,VID_19011,1378.062
3514,VID_7298,536.34
3515,VID_5681,13.69
3516,VID_1855,207.214
3517,VID_21283,5446.954
3518,VID_21379,25.568
3519,VID_10947,1483.218
3520,VID_17615,2486.272
3521,VID_2087,484.994
3522,VID_5531,14.914
3523,VID_22667,30.124
3524,VID_1296,523.356
3525,VID_3279,12.974
3526,VID_649,703.824
3527,VID_18268,1207.392
3528,VID_19706,62.344
3529,VID_6399,25.294
3530,VID_19122,21.74
3531,VID_4301,8.676
3532,VID_10984,6297.732
3533,VID_8325,46.094
3534,VID_16691,1701.082
3535,VID_11882,13.984
3536,VID_11982,890.804
3537,VID_14176,1214.592
3538,VID_3065,1940.584
3539,VID_22455,2098.61
3540,VID_14287,2298.064
3541,VID_7854,250.65
3542,VID_22763,4.716
3543,VID_4563,1071.798
3544,VID_15642,32.258
3545,VID_21317,10.428
3546,VID_18687,1555.608
3547,VID_18552,627.524
3548,VID_5021,311.784
3549,VID_3375,1858.392
3550,VID_3817,12.346
3551,VID_3366,19.796
3552,VID_8419,6.58
3553,VID_1735,2379.942
3554,VID_1461,606.382
3555,VID_2356,415.852
3556,VID_16448,4274.662
3557,VID_9230,1838.436
3558,VID_10289,2599.882
3559,VID_18175,536.034
3560,VID_22061,76.632
3561,VID_1168,2047.936
3562,VID_22928,9.494
3563,VID_11744,38.444
3564,VID_11047,2490.932
3565,VID_13591,3726.254
3566,VID_14578,9.77
3567,VID_22622,339.22
3568,VID_7901,436.442
3569,VID_23021,8798.564
3570,VID_9038,19.882
3571,VID_13750,311.444
3572,VID_6280,394.034
3573,VID_11461,11.346
3574,VID_8873,214.674
3575,VID_18990,87.466
3576,VID_17976,2648.464
3577,VID_16955,2966.742
3578,VID_1796,1123.244
3579,VID_20921,3158.54
3580,VID_1317,4097.482
3581,VID_8069,1255.538
3582,VID_22468,9419.0
3583,VID_6926,563.94
3584,VID_4722,540.088
3585,VID_9129,459.932
3586,VID_14041,2518.39
3587,VID_9932,86.848
3588,VID_9659,39.408
3589,VID_15144,942.438
3590,VID_1498,207.668
3591,VID_16129,16584.508
3592,VID_664,6.246
3593,VID_17580,574.986
3594,VID_21417,4542.14
3595,VID_13953,1584.162
3596,VID_18930,18.894
3597,VID_18139,986.836
3598,VID_11415,35.572
3599,VID_19396,2198.812
3600,VID_16697,1331.24
3601,VID_16407,1690.712
3602,VID_9074,254.848
3603,VID_4666,9.29
3604,VID_22617,608.708
3605,VID_1842,1478.544
3606,VID_17391,23267.238
3607,VID_2412,1909.678
3608,VID_20615,5996.064
3609,VID_14222,17520.638
3610,VID_9588,1021.55
3611,VID_16609,108.0
3612,VID_17466,33.272
3613,VID_1888,415.76
3614,VID_461,19.126
3615,VID_15015,1608.87
3616,VID_8631,611.12
3617,VID_14646,62.376
3618,VID_10770,12.13
3619,VID_19109,91.958
3620,VID_19111,1409.394
3621,VID_20186,494.442
3622,VID_1192,18.712
3623,VID_11722,21.506
3624,VID_17776,1741.57
3625,VID_7549,312.02
3626,VID_15395,298.688
3627,VID_13017,40.624
3628,VID_16986,1733.43
3629,VID_14419,191.526
3630,VID_13921,29.614
3631,VID_6609,715.858
3632,VID_12878,364.834
3633,VID_10931,1055.44
3634,VID_17716,1274.808
3635,VID_3255,7.098
3636,VID_1506,26016.928
3637,VID_14618,10.836
3638,VID_9422,4.588
3639,VID_7811,17.786
3640,VID_6620,1690.21
3641,VID_1477,1882.026
3642,VID_3248,12.288
3643,VID_3529,12.124
3644,VID_18772,2343.828
3645,VID_56,740.308
3646,VID_18839,1061.358
3647,VID_5763,267.602
3648,VID_3368,15.502
3649,VID_18344,31145.93
3650,VID_23011,3417.222
3651,VID_5937,9.806
3652,VID_3841,41.81
3653,VID_21398,574.434
3654,VID_8079,1501.578
3655,VID_15470,27.452
3656,VID_20276,10.504
3657,VID_5461,1901.348
3658,VID_7124,2397.402
3659,VID_5447,12.528
3660,VID_1702,1337.59
3661,VID_14723,950.6
3662,VID_14225,37.488
3663,VID_16157,724.948
3664,VID_7608,404.034
3665,VID_3413,12.646
3666,VID_10219,2754.932
3667,VID_19649,2833.748
3668,VID_21244,948.632
3669,VID_20925,222.828
3670,VID_3686,4.744
3671,VID_12169,39.768
3672,VID_7490,1485.502
3673,VID_19356,31.968
3674,VID_1329,3329.628
3675,VID_1649,49.028
3676,VID_10314,10.768
3677,VID_13342,287.402
3678,VID_21573,700.198
3679,VID_21226,854.368
3680,VID_18968,6688.144
3681,VID_18357,1712.2
3682,VID_11765,1751.486
3683,VID_439,2701.446
3684,VID_23407,7743.666
3685,VID_5598,127.972
3686,VID_23356,17116.082
3687,VID_1278,32.13
3688,VID_9253,9.256
3689,VID_8203,20.198
3690,VID_11006,356.838
3691,VID_5553,1289.242
3692,VID_1677,350.046
3693,VID_20853,186.08
3694,VID_23581,17.424
3695,VID_13212,1512.76
3696,VID_13440,1468.036
3697,VID_15448,9.094
3698,VID_4967,1242.43
3699,VID_21754,1527.41
3700,VID_680,665.022
3701,VID_12637,1781.282
3702,VID_7914,1691.06
3703,VID_12827,67.822
3704,VID_122,531.51
3705,VID_17314,9.502
3706,VID_8713,3355.42
3707,VID_15935,125.052
3708,VID_14442,126.014
3709,VID_8070,1414.672
3710,VID_20403,20.768
3711,VID_17711,2628.516
3712,VID_11615,1602.3
3713,VID_15404,858.884
3714,VID_3647,9.246
3715,VID_12405,12.712
3716,VID_772,329.398
3717,VID_11452,208.452
3718,VID_3410,25.376
3719,VID_7056,45.97
3720,VID_20509,5322.136
3721,VID_11723,1082.202
3722,VID_5482,260.942
3723,VID_15694,34.486
3724,VID_4324,814.434
3725,VID_1259,88.742
3726,VID_10024,1726.818
3727,VID_22382,1026.81
3728,VID_1073,130.376
3729,VID_5434,11.77
3730,VID_14737,18.53
3731,VID_8750,236.318
3732,VID_15308,240.038
3733,VID_16420,969.552
3734,VID_15045,3178.854
3735,VID_20064,3.988
3736,VID_13568,2320.86
3737,VID_2146,720.382
3738,VID_14878,10.306
3739,VID_5996,8.144
3740,VID_18738,4638.828
3741,VID_16932,1226.944
3742,VID_10894,17.498
3743,VID_14710,910.994
3744,VID_8885,11.122
3745,VID_23004,6124.908
3746,VID_23219,383.606
3747,VID_22097,4603.274
3748,VID_4297,66.75
3749,VID_16228,122.634
3750,VID_15954,181.528
3751,VID_3345,8.916
3752,VID_6427,298.026
3753,VID_2718,101.064
3754,VID_6546,171.808
3755,VID_13082,2437.334
3756,VID_5244,18.672
3757,VID_3531,9.022
3758,VID_22286,1860.672
3759,VID_22485,3551.648
3760,VID_12333,126.122
3761,VID_10212,2264.082
3762,VID_3367,15.164
3763,VID_16618,39.746
3764,VID_20425,8.974
3765,VID_15511,5.022
3766,VID_15733,7.83
3767,VID_4609,678.344
3768,VID_1226,2913.388
3769,VID_13888,265.426
3770,VID_9222,35.816
3771,VID_21581,903.934
3772,VID_4465,357.016
3773,VID_5281,143.462
3774,VID_1306,1108.378
3775,VID_7739,10.536
3776,VID_22195,3316.64
3777,VID_18924,5735.548
3778,VID_23513,1501.662
3779,VID_17401,370.836
3780,VID_20646,1042.65
3781,VID_11904,312.252
3782,VID_4731,728.744
3783,VID_5672,8.704
3784,VID_15911,527.382
3785,VID_20319,475.386
3786,VID_17444,1495.966
3787,VID_18753,880.0
3788,VID_7764,9.39
3789,VID_15704,191.204
3790,VID_11545,532.786
3791,VID_19136,35.368
3792,VID_18105,1921.324
3793,VID_14067,26.838
3794,VID_20812,1140.01
3795,VID_21151,1821.188
3796,VID_7982,5.69
3797,VID_20546,42.448
3798,VID_17720,230.562
3799,VID_16337,1719.708
3800,VID_19872,53.18
3801,VID_21738,3267.686
3802,VID_11905,17.128
3803,VID_4785,180.562
3804,VID_16967,1611.1
3805,VID_20054,2612.238
3806,VID_23759,2658.622
3807,VID_5271,17.006
3808,VID_15558,101.72
3809,VID_20763,6.794
3810,VID_3691,5.278
3811,VID_10696,567.586
3812,VID_15281,84.48
3813,VID_11521,1527.106
3814,VID_11012,16.324
3815,VID_21215,309.204
3816,VID_14106,188.802
3817,VID_17170,1304.46
3818,VID_8829,36.144
3819,VID_15648,48.646
3820,VID_2503,1362.97
3821,VID_9609,13.89
3822,VID_14786,287.914
3823,VID_1096,1591.35
3824,VID_16946,1289.408
3825,VID_538,9.95
3826,VID_21465,148093.108
3827,VID_2234,2712.366
3828,VID_19367,63.844
3829,VID_19713,830.516
3830,VID_17979,2640.638
3831,VID_14645,6.378
3832,VID_13242,1371.12
3833,VID_13615,34594.272
3834,VID_13195,1532.356
3835,VID_16686,114.192
3836,VID_574,10.476
3837,VID_19535,2918.42
3838,VID_17822,1105.1
3839,VID_9736,1423.172
3840,VID_9317,2329.966
3841,VID_1575,5941.478
3842,VID_6226,180.262
3843,VID_21053,4283.166
3844,VID_7408,16.344
3845,VID_20431,1854.2
3846,VID_19505,17.866
3847,VID_23365,414.022
3848,VID_6007,15.182
3849,VID_5185,836.67
3850,VID_6617,3.996
3851,VID_9082,951.722
3852,VID_14054,1505.21
3853,VID_23360,6811.718
3854,VID_2442,1751.236
3855,VID_3786,283.638
3856,VID_7466,8.374
3857,VID_7153,115.726
3858,VID_19049,1602.082
3859,VID_23260,55.186
3860,VID_14651,1016.542
3861,VID_20422,866.484
3862,VID_10825,1225.33
3863,VID_7545,201.364
3864,VID_14348,8392.706
3865,VID_9713,1693.034
3866,VID_1014,82.296
3867,VID_9113,2126.096
3868,VID_11382,784.302
3869,VID_11300,2003.774
3870,VID_20932,3570.816
3871,VID_14436,38.712
3872,VID_9301,6.026
3873,VID_12523,2884.268
3874,VID_12643,2190.19
3875,VID_12362,98.218
3876,VID_15441,605.012
3877,VID_9952,1105.806
3878,VID_21767,9.124
3879,VID_12684,731.082
3880,VID_11309,1359.236
3881,VID_7834,10.362
3882,VID_18002,3251.456
3883,VID_9547,1265.306
3884,VID_16315,719.232
3885,VID_8722,22.384
3886,VID_1399,45.386
3887,VID_237,377.542
3888,VID_18681,7129.628
3889,VID_6685,8.8
3890,VID_22705,8.13
3891,VID_20836,6652.124
3892,VID_10891,526.876
3893,VID_20804,1397.65
3894,VID_13123,538.388
3895,VID_9458,1351.288
3896,VID_8877,882.562
3897,VID_4443,9.43
3898,VID_5448,28.232
3899,VID_488,18.948
3900,VID_20620,1371.758
3901,VID_20039,1887.816
3902,VID_13054,198.67
3903,VID_22530,2571.64
3904,VID_22322,2803.544
3905,VID_20887,306.03
3906,VID_6942,12.928
3907,VID_21305,575.502
3908,VID_20072,1358.172
3909,VID_18181,919.562
3910,VID_5565,165.272
3911,VID_4061,4251.896
3912,VID_19993,19.658
3913,VID_7414,7.132
3914,VID_17815,12561.374
3915,VID_16441,25720.38
3916,VID_6144,820.566
3917,VID_21845,23704.006
3918,VID_2468,29.298
3919,VID_1196,5.768
3920,VID_20487,193.374
3921,VID_21406,21.636
3922,VID_4458,1801.382
3923,VID_12222,767.78
3924,VID_20587,1130.65
3925,VID_21192,28.53
3926,VID_1338,85.096
3927,VID_13631,20559.306
3928,VID_425,49.524
3929,VID_23125,1635.47
3930,VID_5980,861.432
3931,VID_5826,4.574
3932,VID_730,14.822
3933,VID_20191,274.36
3934,VID_9366,473.034
3935,VID_3599,61.49
3936,VID_7073,595.9
3937,VID_13754,487.074
3938,VID_2499,108.914
3939,VID_14759,48.072
3940,VID_13348,13.198
3941,VID_5900,793.892
3942,VID_21942,497.76
3943,VID_23612,1039.138
3944,VID_15321,20.634
3945,VID_16775,68.102
3946,VID_8386,14.942
3947,VID_12887,85.476
3948,VID_3074,1127.19
3949,VID_17009,59.622
3950,VID_18209,16698.582
3951,VID_16226,1416.926
3952,VID_23615,1206.966
3953,VID_3344,13.138
3954,VID_13034,6113.854
3955,VID_23160,57467.134
3956,VID_23460,2760.018
3957,VID_2581,25.358
3958,VID_7813,394.18
3959,VID_1638,883.036
3960,VID_21708,14257.0
3961,VID_5991,213.328
3962,VID_22675,2317.914
3963,VID_20488,882.562
3964,VID_23492,27769.698
3965,VID_22464,375.64
3966,VID_13553,608.152
3967,VID_23048,22804.02
3968,VID_19463,8.348
3969,VID_2955,386.674
3970,VID_21189,235.008
3971,VID_20777,2956.466
3972,VID_15256,52.576
3973,VID_17502,3011.42
3974,VID_22886,3814.4
3975,VID_17133,1089.68
3976,VID_18620,53844.776
3977,VID_10137,1415.544
3978,VID_13680,2232.474
3979,VID_10713,1761.234
3980,VID_23376,4.938
3981,VID_428,6696.146
3982,VID_14166,1046.738
3983,VID_17547,1808.164
3984,VID_2976,11.662
3985,VID_11430,398.934
3986,VID_13121,9.18
3987,VID_16459,1109.068
3988,VID_846,2405.994
3989,VID_9810,872.426
3990,VID_3097,325.102
3991,VID_16503,1869.012
3992,VID_296,2942.25
3993,VID_19267,18.546
3994,VID_13080,1447.95
3995,VID_16247,238.01
3996,VID_1982,4100.658
3997,VID_22880,11.678
3998,VID_14170,148.12
3999,VID_10366,14.568
4000,VID_3537,10.202
4001,VID_21066,7973.652
4002,VID_4285,939.94
4003,VID_13925,9.314
4004,VID_19161,7.904
4005,VID_21216,8.414
4006,VID_2226,33.71
4007,VID_5101,25653.538
4008,VID_22215,413.006
4009,VID_4278,7.55
4010,VID_19545,813.402
4011,VID_16699,879.964
4012,VID_7728,12875.16
4013,VID_13946,87.01
4014,VID_22301,2434.568
4015,VID_490,36.71
4016,VID_14579,1424.806
4017,VID_22276,63.62
4018,VID_12740,4459.67
4019,VID_2319,1185.756
4020,VID_9097,32.206
4021,VID_15646,55.206
4022,VID_3981,9.984
4023,VID_12145,898.122
4024,VID_15834,1261.738
4025,VID_16160,453.084
4026,VID_1083,970.008
4027,VID_10805,13656.616
4028,VID_3699,89.96
4029,VID_21514,122.068
4030,VID_1673,3867.074
4031,VID_15239,934.616
4032,VID_898,200.606
4033,VID_11335,2440.22
4034,VID_4501,2382.776
4035,VID_22358,5034.436
4036,VID_7092,2596.438
4037,VID_19699,1156.696
4038,VID_16150,1224.894
4039,VID_16870,14.442
4040,VID_15804,11.054
4041,VID_11147,11.318
4042,VID_6581,2189.532
4043,VID_11927,137.064
4044,VID_12471,15.006
4045,VID_16703,24.804
4046,VID_12913,22006.098
4047,VID_7482,9.624
4048,VID_3979,10.036
4049,VID_7010,589.114
4050,VID_5822,335.408
4051,VID_22298,778.78
4052,VID_6753,21.56
4053,VID_12787,46.014
4054,VID_11162,78.056
4055,VID_18497,750.032
4056,VID_76,26.762
4057,VID_18190,649.104
4058,VID_11843,2208.168
4059,VID_4089,20.786
4060,VID_20298,3934.422
4061,VID_9557,3561.394
4062,VID_9380,212.12
4063,VID_18153,7.832
4064,VID_18060,65.642
4065,VID_20324,1889.524
4066,VID_11513,1713.76
4067,VID_17896,1478.068
4068,VID_16060,2646.882
4069,VID_15066,199.952
4070,VID_4762,546.238
4071,VID_23414,1307.872
4072,VID_13269,1859.61
4073,VID_4876,22.314
4074,VID_8111,9.656
4075,VID_2593,1026.744
4076,VID_21549,7.536
4077,VID_6237,15.012
4078,VID_22122,2893.194
4079,VID_6481,11.158
4080,VID_12717,45.534
4081,VID_20370,8516.674
4082,VID_14515,194.854
4083,VID_11481,201.62
4084,VID_10769,10.71
4085,VID_18296,996.138
4086,VID_7639,7.596
4087,VID_18195,2611.344
4088,VID_20891,60.958
4089,VID_19939,1137.688
4090,VID_19388,8.318
4091,VID_20066,1055.2
4092,VID_7083,534.21
4093,VID_12868,50.01
4094,VID_16004,122.258
4095,VID_7698,11564.174
4096,VID_18053,337.33
4097,VID_9985,485.098
4098,VID_3109,26.466
4099,VID_7784,185.828
4100,VID_16888,14.126
4101,VID_15320,155.322
4102,VID_6762,12.174
4103,VID_13485,10.294
4104,VID_20969,44.276
4105,VID_1615,392.476
4106,VID_13077,1448.118
4107,VID_2223,34.066
4108,VID_19576,62.164
4109,VID_211,110.838
4110,VID_14157,3614.71
4111,VID_16361,847.87
4112,VID_3278,16.35
4113,VID_20965,3736.158
4114,VID_14397,2196.816
4115,VID_9552,576.886
4116,VID_14588,11238.294
4117,VID_15007,263.498
4118,VID_11202,36.046
4119,VID_11824,3307.104
4120,VID_2490,1789.65
4121,VID_7575,400.752
4122,VID_11142,2548.088
4123,VID_9984,3604.072
4124,VID_3583,5.052
4125,VID_14594,864.502
4126,VID_12231,1677.422
4127,VID_21257,148.854
4128,VID_3275,10.936
4129,VID_7081,579.656
4130,VID_13830,49.9
4131,VID_9356,10.218
4132,VID_13975,6624.924
4133,VID_2100,1004.42
4134,VID_3260,14.212
4135,VID_20059,5548.424
4136,VID_5915,2828.906
4137,VID_7280,1267.792
4138,VID_8813,8.574
4139,VID_4095,21.698
4140,VID_15505,268.514
4141,VID_12419,151.094
4142,VID_2937,2719.2
4143,VID_9231,65270.94
4144,VID_21270,4125.712
4145,VID_17847,3900.134
4146,VID_11237,936.13
4147,VID_4634,683.78
4148,VID_4716,9266.912
4149,VID_20265,7.16
4150,VID_18316,6516.134
4151,VID_10138,7.232
4152,VID_4990,11.586
4153,VID_246,48.058
4154,VID_6841,3547.614
4155,VID_17749,7.986
4156,VID_8136,12.376
4157,VID_3815,16.75
4158,VID_17244,34.316
4159,VID_8194,327.716
4160,VID_21265,90.622
4161,VID_19952,1006.17
4162,VID_3483,13.434
4163,VID_11010,58.51
4164,VID_16542,154.458
4165,VID_12196,2333.832
4166,VID_20150,5442.756
4167,VID_652,320.518
4168,VID_18816,4595.24
4169,VID_11495,182.692
4170,VID_20420,1137.894
4171,VID_1035,624.22
4172,VID_4240,291.402
4173,VID_12148,238.638
4174,VID_2059,220.59
4175,VID_10136,1063.76
4176,VID_19726,7.62
4177,VID_15530,14.352
4178,VID_10512,58.182
4179,VID_23099,28513.964
4180,VID_18818,3237.0
4181,VID_18846,2013.238
4182,VID_4056,2117.398
4183,VID_7349,1425.724
4184,VID_6296,8.164
4185,VID_22618,2220.874
4186,VID_5725,19.128
4187,VID_2582,186.874
4188,VID_23619,6711.662
4189,VID_10774,10.266
4190,VID_1380,26.078
4191,VID_5879,47.492
4192,VID_14235,21423.702
4193,VID_17019,2844.692
4194,VID_13630,1374.106
4195,VID_2081,9644.214
4196,VID_18764,5519.204
4197,VID_13779,990.236
4198,VID_18791,6180.52
4199,VID_7140,2394.638
4200,VID_23074,1200.186
4201,VID_13977,377.008
4202,VID_522,10605.146
4203,VID_20567,921.254
4204,VID_18521,2251.264
4205,VID_12121,732.852
4206,VID_4090,2834.918
4207,VID_8664,11608.79
4208,VID_12236,11.65
4209,VID_16548,1064.574
4210,VID_20239,8.212
4211,VID_20147,1704.284
4212,VID_20823,208.858
4213,VID_19629,8661.37
4214,VID_3159,12.85
4215,VID_4388,10.168
4216,VID_5729,10.944
4217,VID_16729,9.224
4218,VID_10898,1972.354
4219,VID_15117,5.842
4220,VID_2008,247.104
4221,VID_1992,417.024
4222,VID_20369,7444.93
4223,VID_16922,816.75
4224,VID_19905,8.322
4225,VID_21924,4805.934
4226,VID_1248,179.186
4227,VID_21766,7.638
4228,VID_5247,52.2
4229,VID_18615,32.994
4230,VID_2267,51.048
4231,VID_17316,12.05
4232,VID_11279,12.996
4233,VID_5552,89.128
4234,VID_22352,8224.004
4235,VID_15074,228.734
4236,VID_15181,1096.898
4237,VID_21556,1911.872
4238,VID_2767,7.2
4239,VID_8827,10.212
4240,VID_1268,1111.196
4241,VID_20506,838.642
4242,VID_5204,2482.022
4243,VID_15122,316.788
4244,VID_21234,1230.262
4245,VID_21772,1458.042
4246,VID_20282,228.594
4247,VID_21958,380.302
4248,VID_4481,318.292
4249,VID_10596,600.514
4250,VID_18797,31.232
4251,VID_4060,233.006
4252,VID_13312,6.44
4253,VID_4275,7.156
4254,VID_1473,35.7
4255,VID_12854,25.938
4256,VID_2628,990.42
4257,VID_8516,3377.744
4258,VID_14619,7.818
4259,VID_19598,1968.152
4260,VID_20689,9824.19
4261,VID_20901,115.616
4262,VID_13305,56.736
4263,VID_23677,3557.27
4264,VID_16068,1594.43
4265,VID_17820,6749.76
4266,VID_6711,16.712
4267,VID_12008,2377.24
4268,VID_7139,221.722
4269,VID_22612,2203.15
4270,VID_6600,2020.444
4271,VID_2734,272.59
